business_id,name,address,city,state,postal_code,stars,review_count,review_id,user_id,user_given_stars,text,useful,funny,cool,sentiment
VpsXhgaBA7-65Gt2zg8Nkg,Industry Public House,140 Andrew Dr,Pittsburgh,PA,15275,3.5,122,eSW_QTepqlXngBrk8oyyEw,DCAKyYwrhKEbxT8XIfPIeQ,2,"Blah. This is another newish addition to Robinson that I had high hopes for, but has constantly underwhelmed me. They can make a good burger. I mean...they CAN. They may not however. I've had four burgers there and I'm 1 for 4. Love the decor. Edison bulbs are my jam. I haven't done the smoked whiskey thing, which I guess is a big selling point. Can't pass judgment on THAT. I had a friend tell me it was good. The food, to be fair isn't BAD. It's just not good. What is good...the filament fries. Specifically the truffle oil and Gorgonzola filament fries. Delicious. So maybe come here for drinks and fries after you've already eaten dinner somewhere else.",0,0,0,Negative
VwCtpOYiCKA5VXbKZhCSVA,Morton's The Steakhouse,"625 Liberty Ave, Ste 180",Pittsburgh,PA,15222,3.5,86,xWegIVx2iNfgkIY3dNDHsw,PpR9WNCcnU7YFH7lL8n_-A,2,"I'd have to say I was pretty disappointed with my overall experience. My boyfriend and I attended Morton's this evening to take advantage of restaurant week. I'm not sure if restaurant week had something to do with the sub par food. If so, its a shame because you would think the restaurant would want to feature their bests. We both ordered the Morton salad with egg, anchovies, and blue cheese and we both agreed that the salads had too much dressing. For the main course, he ordered the 16 once bone in pork chop and I ordered the 6 ounce filet. He definitely went with the better option. The pork was flavorful and delicious. The filet was undercooked, I ordered it medium and it was medium rare. Good flavor, but honestly not better than any filet I've prepared at home. The sides left much to be desired. I ordered steamed broccoli and he ordered mashed potatoes. We had to send the potatoes back because they were cold. The broccoli and the potatoes were very bland not much flavor at all, and there was certainly a lack of presentation. For dessert, I had the chocolate mousse and he had the key lime pie. The pie was probably the best thing about the whole experience, that and the onion bread. In hindsight, I'm glad we didn't pay full price and I'd much rather have eaten at Ruth Chris or any of the other restaurants participating in restaurant week. For the price, it wasn't bad given the amount of food, but I expected more from Morton's. Don't believe I will be returning here unless it's free!",2,1,0,Negative
w_UCGMgok7N9p0XdYBx1VQ,Primanti Bros,2 S Market Sq,Pittsburgh,PA,15222,3.5,604,sPi-cjQki0ccMdBub_QTWg,nLwyB2pWxXzQ_TdsTnbAqg,2,"From all that I'd heard about the food here, I was quite disappointed. The best thing about the dinner me n my friend grabbed here was the Blue Moon - which is hard to get wrong. We ordered chilli fries and The Capone. Nothing significant worth mentioning about the fries; the meat in the Tall Boy had a good flavor to it, thankfully. Service was poor as our server was rough and kept practically throwing things onto the table while serving. Wouldn't visit the Market Place spot again.",0,0,0,Negative
w2tr0PA0b3tg8pId0kjM-A,Gaby Et Jules,5837 Forbes Ave,Pittsburgh,PA,15217,4,185,tBEGDneTWiZWgo9obbRaww,dPjf12hpwdjUEjGChaTRRg,2,I keep give this place so many chances and every single time it fails. Ive tried probably almost every single dessert there and there hasn't been anything I truly love. The presentation of every single item is sooooo beautiful but the taste is subpar for sure. Today they had a new item. A giant macaron with chocolate ganache and nuts. You'd think the macaron would be flawless since that's what they specialize in but half of it was stuck on the presentation plate and it was just hard and not flakey like a macaron. I'm not saying they tried to imitate la gournandine's big macaron but I want to say if you're expecting that quality you won't get it from here. I am someone who enjoys bakeries A LOT and this is one of my least favorites. For a French bakery I am very disappointed!,4,2,1,Negative
wAcmbZyRSwp3td-4Z6BvWQ,BRGR,1500 Washington Rd,Pittsburgh,PA,15228,3,102,GekU_HdWOOnwKjWd1iB0Uw,ktpotweW8wvTyuORVyp07A,3,"Great burgers, but the service is very slow. We waited 15 to place our order, 20min for our burgers. Then after we ate we waited another 15 to get the bill.",0,0,0,Negative
WjkjrsOzMAQ2wgY9tVyS0Q,QDOBA Mexican Eats,3712 Forbes Ave,Pittsburgh,PA,15213,3,35,QhiZSCHm0GEQaaTGeEspew,g3V76Ja0XgWS1rqx0gxL_A,3,This is more of a fast food restaurant for me. I think it's decent for something quick that will stay with you for awhile.,1,0,0,Negative
wjLgM9Ybe5shoUPRrGMmsQ,Coca Cafe,3811 Butler St,Pittsburgh,PA,15201,3.5,422,FdbDKWRGBYcVMD5Qf04-Cw,eKnape60Cldys2xF1GQIiA,2,"I ordered the Fried Eggplant Benedict, a dish I had previously on a prior visit and enjoyed. This time the coating on the eggplant was very dense, all of it saturated with oil, and tasted burnt. It made it very hard to cut and I had to remove it. All I could eat of the dish was the eggs and English muffin. The potatoes were not crispy, they were burnt too. My husband's tofu scramble contained lots of cilantro, which he does not eat. It would have been helpful to note it in the description since many folks do have an aversion to it. He would not have ordered had he known. Service was very friendly, but food delivery is also very slow. It's a shame because it used to be one of our favorites.",0,0,0,Negative
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,15203,4,561,259bL9ioKCRNUmNHZz5lcg,67ci-zI-Z6ABxAxTJRsd_Q,2,The beer and appetizers are the only reason to go here. The entrees are decent but not worth the price- a novelty place but lacking in actually good meals. The pork was good but not outstanding. We only go here when visitors come to the city because they insist on going. There are dozens of better places in the area for the same money.,0,0,0,Negative
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,15203,4,561,AbMajDFv25o0WMS5RQxncA,nMRqz8pD6YH5l0Y6LQgVog,2,"I have lived in Pittsburgh for nine years and have always loved coming to the Hofbrauhaus, so now that my boyfriend and I are moving away, we decided to host my birthday party\/ our going away party outside in the beer garden by the river. For the most part, we had a lovely time, enjoyed a nice atmosphere with good food and drink and decent service and it was the right venue for hosting all the friends we've made over the last 9 years. But I feel compelled to add that the end of the evening was unpleasant. I should preface this by saying that my boyfriend and I and most of the friends who were there with us met or currently work in food service and are respectful and understanding of business hours and closing procedures at other establishments. We knew ahead of time that the place closed at 1am, and we had every intention of being ready to go at 1am. But starting at midnight, the wait staff started taking drinks away left and right, rabidly clearing our tables if we dared to look away or visit an adjacent table. Then at 12:30, I was told I had missed last call and I couldn't get another drink. Fine -- I didn't need one anyway, but keep in mind my last one had been taken by an overzealous busser while I was hugging someone goodbye. At 12:45, we were reminded that we had 10 minutes left to finish our drinks. ""Great, thanks!"" we said, planning to comply. At 12:50, a wall of security guards more or less stood around us, and they brought a police officer over to cross his arms and pretty much just scowl and stare intimidatingly at us as we tried to say our last goodbyes to good friends, which, to say the very least, put a damper on the festivities. I got the sense they were looking for any excuse to kick us out. If you advertise your hours as being 11:00 am - 1:00 am on a Thursday night, then I think it's only fair to allow your customers to enjoy themselves until the announced closing time. Don't strong arm your customers into leaving before then. We weren't being drunk jerks, we weren't trying to order a lot of food or shots or anything, we were just trying to finish our drinks and say our goodbyes, but the waitstaff and security team just surrounded us with death stares for the last 20 minutes of the night. Had it been 1:15, I'd have completely understood and would have rounded up any oblivious revelers as quickly as possible as part of a cooperative and sympathetic effort, but that was not the case. If not for that, I'd have given them a 5-star rating, but ""last"" impressions matter, too.",0,0,0,Negative
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,15203,4,561,HGOb5ftNHagy8kGKGubBCg,4IlFpxJ-HU1iBKo89WV7IQ,3,"I admit that I've been putting off a trip to Hofbrauhaus for a long time. It wasn't that I was against going there, per say, but my absolute hatred of the South Side Works and what is offered there--both establishments and personalities--made me think I would loath it just because of its location. But my affinity for beer, especially beer in giant glass mugs, and the fact that it was the location of one of my good friends 25th birthday party celebration finally brought me in. I arrived sometime around 11 on a Friday night to a line circling around the side of the building. At once I thought my fears were confirmed, a long line of what I perceived to be South Side douche bags. But as I got closer I realized that it wasn't just a bunch of frat boys in line, but there were people of all ages and all walks of life waiting to get in. On top of that the line moved very quickly and all in all only spent about five minutes waiting to get inside. Once inside I made my way to the bar area, which was much more spacious than I thought it would be. That being said, Hofbrauhaus was still extremely crowded leaving little room to stand without bumping in to someone or having someone bump in to you. The dense crowd also left long waits for beer. The bartending staff tried their best to keep up, but there is only so much they can do when you have hundreds of people making human sardines around the bar all trying to order a beer at the same time. I ordered a liter of Dunkel, and when it was finally served to me, tasted pretty good. I'm not all that familiar with German style beers so I'm in no position to comment on its quality, but from an amateur perspective I thought it possessed a strong and unique flavor. The price for a liter wasn't bad, especially considering the location of Hofbrauhaus. I believe the ""big mug"" ran somewhere between $7 and $8. I wish I would have had more time to try a few of the other brews but I didn't get the chance. The atmosphere of Hofbrauhaus is a bit more rowdy than I expected. Long rows of thick wooden tables and benches line the open space between the bar and the stage which aren't used for sitting but instead standing upon. From this perch one feels like he or she is the life of the party singing songs and swinging mugs about, beer sloshing out like a geyser. The band was lively, fun, dressed in authentic Bavarian dress, and I could tell they really did have a passion for the music they were playing, but I was really hoping for something a big more authentic. Most of the songs they played were American covers, nothing but a few songs were German. My experience at Hofbrauhaus was a lot better than I originally thought it would be. It wasn't as much of a corporate juggernaut bar like many of the other bars in the South Side Works area, even though the amount of people they allow to be packed in at once makes you wonder if they care more about their profits or the experiences of their patrons. Will I come back? Probably yes, but only from time to time. I much prefer smaller less crowded and noisy bars, but if I have to pick a larger venue bar Hofbrauhaus would be the place.",0,0,0,Negative
